"Cond1","Cond2","jaccard_distance","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","-log(p)"
"T cell activation and signaling","T cell surface signature",0.061,3,22,24,25,27,"CD2, CD3E, CD3G",12,11.11,5.18310938032431e-11,10.2854096260495
"T cell activation and signaling","NK cell surface signature",0,0,25,48,25,48,"",0,0,4.30760354791478e-20,19.3657642740082
"T cell activation and signaling","NK cell surface signature",0,0,25,48,25,48,"",0,0,4.30760354791478e-20,19.3657642740082
"T cell activation and signaling","B cell surface signature",0.01,2,23,167,25,169,"CD52, HLA-DRA",8,1.18,9.32662095197079e-28,27.0302756732653
"T cell activation and signaling","B cell surface signature",0.01,2,23,167,25,169,"CD52, HLA-DRA",8,1.18,9.32662095197079e-28,27.0302756732653
"T cell activation and signaling","Plasma cell surface signature",0,0,25,24,25,24,"",0,0,1.58214572048973e-14,13.8007535191379
"T cell activation and signaling","Plasma cell surface signature",0,0,25,24,25,24,"",0,0,1.58214572048973e-14,13.8007535191379
"T cell activation and signaling","Monocyte surface signature",0.008,1,24,93,25,94,"CD4",4,1.06,3.60044226264585e-24,23.4436441491134
"T cell activation and signaling","Monocyte surface signature",0.008,1,24,93,25,94,"CD4",4,1.06,3.60044226264585e-24,23.4436441491134
"T cell activation and signaling","DC surface signature",0,0,25,82,25,82,"",0,0,6.01170368652266e-25,24.2210024336872
"T cell activation and signaling","DC surface signature",0,0,25,82,25,82,"",0,0,6.01170368652266e-25,24.2210024336872
"T cell activation and signaling","CD4 T cell surface signature Th1-stimulated",0,0,25,9,25,9,"",0,0,1.90653203805072e-08,7.71975589228817
"T cell activation and signaling","CD4 T cell surface signature Th1-stimulated",0,0,25,9,25,9,"",0,0,1.90653203805072e-08,7.71975589228817
"T cell activation and signaling","CD4 T cell surface signature Th2-stimulated",0.027,1,24,12,25,13,"CD3G",4,7.69,7.01760827390613e-09,8.15381087796004
"T cell activation and signaling","CD4 T cell surface signature Th2-stimulated",0.027,1,24,12,25,13,"CD3G",4,7.69,7.01760827390613e-09,8.15381087796004
"T cell activation and signaling","Naive B cell surface signature",0,0,25,54,25,54,"",0,0,4.0024504579304e-21,20.397674035044
"T cell activation and signaling","Naive B cell surface signature",0,0,25,54,25,54,"",0,0,4.0024504579304e-21,20.397674035044
"T cell activation and signaling","Memory B cell surface signature",0.016,1,24,36,25,37,"CD52",4,2.7,4.20608328192632e-16,15.3761221323813
"T cell activation and signaling","Memory B cell surface signature",0.016,1,24,36,25,37,"CD52",4,2.7,4.20608328192632e-16,15.3761221323813
"T cell activation and signaling","Resting dendritic cell surface signature",0,0,25,75,25,75,"",0,0,4.12338368474045e-24,23.3847462518073
"T cell activation and signaling","Resting dendritic cell surface signature",0,0,25,75,25,75,"",0,0,4.12338368474045e-24,23.3847462518073
"T cell activation and signaling","Activated (LPS) dendritic cell surface signature",0,0,25,37,25,37,"",0,0,6.7840052934296e-18,17.1685138218795
"T cell activation and signaling","Activated (LPS) dendritic cell surface signature",0,0,25,37,25,37,"",0,0,6.7840052934296e-18,17.1685138218795
"enriched in T cells (I)","myeloid cell enriched receptors and transporters",0,0,31,62,31,62,"",0,0,2.23702163551852e-25,24.6503298155722
"enriched in T cells (I)","myeloid cell enriched receptors and transporters",0,0,31,62,31,62,"",0,0,2.23702163551852e-25,24.6503298155722
"enriched in T cells (I)","enriched in monocytes (I)",0,0,11,62,11,62,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","enriched in monocytes (I)",0,0,11,62,11,62,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","regulation of antigen presentation and immune response",0.1,13,68,49,81,62,"PRKCQ, CD247, TRBC1, TRAT1, ZAP70, LCK, UBASH3A, ITK, TRAC, SLA2, CD3D, CD3E, CD3G",16.05,20.97,4.53039055021834e-24,23.3438643572601
"enriched in T cells (I)","regulation of antigen presentation and immune response",0.1,13,68,49,81,62,"PRKCQ, CD247, TRBC1, TRAT1, ZAP70, LCK, UBASH3A, ITK, TRAC, SLA2, CD3D, CD3E, CD3G",16.05,20.97,4.53039055021834e-24,23.3438643572601
"enriched in T cells (I)","T cell activation and signaling",0.145,11,14,51,25,62,"CD247, CD2, TRAT1, ZAP70, GIMAP6, TRA@, ITK, CD3E, CD3D, LCK, CD3G",44,17.74,6.48576215656879e-09,8.18803898165498
"enriched in T cells (I)","T cell activation and signaling",0.145,11,14,51,25,62,"CD247, CD2, TRAT1, ZAP70, GIMAP6, TRA@, ITK, CD3E, CD3D, LCK, CD3G",44,17.74,6.48576215656879e-09,8.18803898165498
"enriched in T cells (I)","T cell activation (I)",0.349,29,33,21,62,50,"IL7R, CCL5, RASGRP1, BCL11B, CD7, TRBC1, CD2, LEF1, TRAC, SLA2, RORA, EOMES, ZAP70, SIT1, NLRC3, SIRPG, PRKCH, ICOS, CD28, CD27, PRKCQ, GATA3, ITK, LCK, TIGIT, CD247, CD3D, CD3E, CD3G",46.77,58,3.61409445385734e-06,5.44200050140071
"enriched in T cells (I)","T cell activation (I)",0.349,29,33,21,62,50,"IL7R, CCL5, RASGRP1, BCL11B, CD7, TRBC1, CD2, LEF1, TRAC, SLA2, RORA, EOMES, ZAP70, SIT1, NLRC3, SIRPG, PRKCH, ICOS, CD28, CD27, PRKCQ, GATA3, ITK, LCK, TIGIT, CD247, CD3D, CD3E, CD3G",46.77,58,3.61409445385734e-06,5.44200050140071
"enriched in T cells (I)","enriched in NK cells (I)",0.291,25,37,24,62,49,"KLRB1, CCL5, TRA@, NKG7, TRD@, RORA, EOMES, XCL2, XCL1, ZAP70, SAMD3, NLRC3, PRKCH, GNLY, PRF1, PRKCQ, GIMAP7, ITK, GZMA, GZMB, CD96, GZMM, GZMH, CD247, TARP",40.32,51.02,6.00587019268014e-08,7.22142405861921
"enriched in T cells (I)","enriched in NK cells (I)",0.291,25,37,24,62,49,"KLRB1, CCL5, TRA@, NKG7, TRD@, RORA, EOMES, XCL2, XCL1, ZAP70, SAMD3, NLRC3, PRKCH, GNLY, PRF1, PRKCQ, GIMAP7, ITK, GZMA, GZMB, CD96, GZMM, GZMH, CD247, TARP",40.32,51.02,6.00587019268014e-08,7.22142405861921
"enriched in T cells (I)","T cell activation (II)",0.274,20,42,11,62,31,"CCL5, TRA@, NKG7, PTPRCAP, TRAT1, SLA2, ZAP70, NLRC3, SIRPG, ICOS, ITK, LCK, GZMA, TIGIT, CD247, GPR171, TARP, CD3D, CD3E, CD3G",32.26,64.52,2.37944014647738e-05,4.62352521516929
"enriched in T cells (I)","T cell activation (II)",0.274,20,42,11,62,31,"CCL5, TRA@, NKG7, PTPRCAP, TRAT1, SLA2, ZAP70, NLRC3, SIRPG, ICOS, ITK, LCK, GZMA, TIGIT, CD247, GPR171, TARP, CD3D, CD3E, CD3G",32.26,64.52,2.37944014647738e-05,4.62352521516929
"enriched in T cells (I)","T cell activation (III)",0.118,8,54,6,62,14,"RASGRP1, LEF1, RORA, ETS1, NELL2, PRKCQ, LCK, CD96",12.9,57.14,2.74363476733977e-05,4.56167370239901
"enriched in T cells (I)","T cell activation (III)",0.118,8,54,6,62,14,"RASGRP1, LEF1, RORA, ETS1, NELL2, PRKCQ, LCK, CD96",12.9,57.14,2.74363476733977e-05,4.56167370239901
"enriched in T cells (I)","B cell development",0,0,62,11,62,11,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","B cell development",0,0,62,11,62,11,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","enriched in monocytes (II)",0,0,62,189,62,189,"",0,0,1.97593425349831e-60,59.7042275100611
"enriched in T cells (I)","enriched in monocytes (II)",0,0,62,189,62,189,"",0,0,1.97593425349831e-60,59.7042275100611
"enriched in T cells (I)","CD28 costimulation",0.059,4,58,6,62,10,"SH2D1A, TRAT1, CD28, LCK",6.45,40,1.91862571142641e-06,5.71700973986407
"enriched in T cells (I)","CD28 costimulation",0.059,4,58,6,62,10,"SH2D1A, TRAT1, CD28, LCK",6.45,40,1.91862571142641e-06,5.71700973986407
"enriched in T cells (I)","innate activation by cytosolic DNA sensing",0.014,1,61,10,62,11,"CCL5",1.61,9.09,2.05142767967133e-11,10.6879437888961
"enriched in T cells (I)","innate activation by cytosolic DNA sensing",0.014,1,61,10,62,11,"CCL5",1.61,9.09,2.05142767967133e-11,10.6879437888961
"enriched in T cells (I)","T cell differentiation",0.104,7,55,5,62,12,"RASGRP1, SH2D1A, BCL11B, UBASH3A, MAL, CD28, ITK",11.29,58.33,8.20075446941118e-05,4.0861461906859
"enriched in T cells (I)","T cell differentiation",0.104,7,55,5,62,12,"RASGRP1, SH2D1A, BCL11B, UBASH3A, MAL, CD28, ITK",11.29,58.33,8.20075446941118e-05,4.0861461906859
"enriched in T cells (I)","TLR and inflammatory signaling",0,0,62,45,62,45,"",0,0,3.06925893448398e-31,30.5129664712704
"enriched in T cells (I)","TLR and inflammatory signaling",0,0,62,45,62,45,"",0,0,3.06925893448398e-31,30.5129664712704
"enriched in T cells (I)","T cell differentiation via ITK and PKC",0.106,7,55,4,62,11,"SH2D1A, ETS1, SIRPG, PRKCH, PRKCQ, ITK, ITM2A",11.29,63.64,0.000457875457875457,3.3392526340327
"enriched in T cells (I)","T cell differentiation via ITK and PKC",0.106,7,55,4,62,11,"SH2D1A, ETS1, SIRPG, PRKCH, PRKCQ, ITK, ITM2A",11.29,63.64,0.000457875457875457,3.3392526340327
"enriched in T cells (I)","T cell differentiation (Th2)",0.197,13,49,4,62,17,"UBASH3A, TRAT1, MAL, SIT1, CD28, LAT, GATA3, LCK, GZMK, ITM2A, GPR171, IL32, CD3G",20.97,76.47,0.0033022533022533,2.48118961685408
"enriched in T cells (I)","T cell differentiation (Th2)",0.197,13,49,4,62,17,"UBASH3A, TRAT1, MAL, SIT1, CD28, LAT, GATA3, LCK, GZMK, ITM2A, GPR171, IL32, CD3G",20.97,76.47,0.0033022533022533,2.48118961685408
"enriched in T cells (I)","RA, WNT, CSF receptors network (monocyte)",0,0,62,12,62,12,"",0,0,4.55704038431243e-14,13.3413171226999
"enriched in T cells (I)","RA, WNT, CSF receptors network (monocyte)",0,0,62,12,62,12,"",0,0,4.55704038431243e-14,13.3413171226999
"enriched in T cells (I)","cell activation (IL15, IL23, TNF)",0,0,62,15,62,15,"",0,0,2.8345227270843e-16,15.5475200565041
"enriched in T cells (I)","cell activation (IL15, IL23, TNF)",0,0,62,15,62,15,"",0,0,2.8345227270843e-16,15.5475200565041
"enriched in T cells (I)","TLR8-BAFF network",0,0,62,10,62,10,"",0,0,1.86493425424666e-12,11.7293364740543
"enriched in T cells (I)","TLR8-BAFF network",0,0,62,10,62,10,"",0,0,1.86493425424666e-12,11.7293364740543
"enriched in T cells (I)","chemokine cluster (I)",0.023,2,60,24,62,26,"CCL5, XCL1",3.23,7.69,2.61929284068247e-19,18.5818159441167
"enriched in T cells (I)","chemokine cluster (I)",0.023,2,60,24,62,26,"CCL5, XCL1",3.23,7.69,2.61929284068247e-19,18.5818159441167
"enriched in T cells (I)","chemokine cluster (II)",0.027,2,60,13,62,15,"CCL5, XCL1",3.23,13.33,8.2938134994487e-13,12.0812457347148
"enriched in T cells (I)","chemokine cluster (II)",0.027,2,60,13,62,15,"CCL5, XCL1",3.23,13.33,8.2938134994487e-13,12.0812457347148
"enriched in T cells (I)","antigen presentation (lipids and proteins)",0,0,62,11,62,11,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","antigen presentation (lipids and proteins)",0,0,62,11,62,11,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","proinflammatory cytokines and chemokines",0,0,62,10,62,10,"",0,0,1.86493425424666e-12,11.7293364740543
"enriched in T cells (I)","proinflammatory cytokines and chemokines",0,0,62,10,62,10,"",0,0,1.86493425424666e-12,11.7293364740543
"enriched in T cells (I)","CORO1A-DEF6 network (I)",0,0,62,20,62,20,"",0,0,1.61062485580955e-19,18.793005602985
"enriched in T cells (I)","CORO1A-DEF6 network (I)",0,0,62,20,62,20,"",0,0,1.61062485580955e-19,18.793005602985
"enriched in T cells (I)","CORO1A-DEF6 network (II)",0,0,62,15,62,15,"",0,0,2.8345227270843e-16,15.5475200565041
"enriched in T cells (I)","CORO1A-DEF6 network (II)",0,0,62,15,62,15,"",0,0,2.8345227270843e-16,15.5475200565041
"enriched in T cells (I)","inflammatory response",0,0,62,11,62,11,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","inflammatory response",0,0,62,11,62,11,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","signaling in T cells (I)",0.027,2,60,12,62,14,"PRF1, GZMB",3.23,14.29,4.14690674972433e-12,11.3822757303788
"enriched in T cells (I)","signaling in T cells (I)",0.027,2,60,12,62,14,"PRF1, GZMB",3.23,14.29,4.14690674972433e-12,11.3822757303788
"enriched in T cells (I)","signaling in T cells (II)",0.028,2,60,9,62,11,"PRF1, GZMB",3.23,18.18,7.38513964681676e-10,9.1316412881288
"enriched in T cells (I)","signaling in T cells (II)",0.028,2,60,9,62,11,"PRF1, GZMB",3.23,18.18,7.38513964681676e-10,9.1316412881288
"enriched in T cells (I)","T cell surface, activation",0.028,2,60,10,62,12,"CD3D, CD3E",3.23,16.67,1.2308566078028e-10,9.90979253851245
"enriched in T cells (I)","T cell surface, activation",0.028,2,60,10,62,12,"CD3D, CD3E",3.23,16.67,1.2308566078028e-10,9.90979253851245
"enriched in T cells (I)","immune activation - generic cluster",0.028,11,51,336,62,347,"SH2D1A, BCL11B, CD7, CD2, UBASH3A, TRAT1, SLA2, MAL, LAT, CD3E, CD3G",17.74,3.17,5.71295582770515e-54,53.2431391338701
"enriched in T cells (I)","immune activation - generic cluster",0.028,11,51,336,62,347,"SH2D1A, BCL11B, CD7, CD2, UBASH3A, TRAT1, SLA2, MAL, LAT, CD3E, CD3G",17.74,3.17,5.71295582770515e-54,53.2431391338701
"enriched in T cells (I)","enriched in neutrophils (I)",0,0,62,52,62,52,"",0,0,9.97936310462136e-34,33.0008971750428
"enriched in T cells (I)","enriched in neutrophils (I)",0,0,62,52,62,52,"",0,0,9.97936310462136e-34,33.0008971750428
"enriched in T cells (I)","chemokines and receptors",0.014,1,61,10,62,11,"CCL5",1.61,9.09,2.05142767967133e-11,10.6879437888961
"enriched in T cells (I)","chemokines and receptors",0.014,1,61,10,62,11,"CCL5",1.61,9.09,2.05142767967133e-11,10.6879437888961
"enriched in T cells (I)","complement and other receptors in DCs",0,0,62,13,62,13,"",0,0,7.89886999947488e-15,14.1024350337848
"enriched in T cells (I)","complement and other receptors in DCs",0,0,62,13,62,13,"",0,0,7.89886999947488e-15,14.1024350337848
"enriched in T cells (I)","myeloid, dendritic cell activation via NFkB (I)",0.013,1,61,14,62,15,"CCL5",1.61,6.67,2.1825824998549e-14,13.6610293313316
"enriched in T cells (I)","myeloid, dendritic cell activation via NFkB (I)",0.013,1,61,14,62,15,"CCL5",1.61,6.67,2.1825824998549e-14,13.6610293313316
"enriched in T cells (I)","myeloid, dendritic cell activation via NFkB (II)",0.013,1,61,13,62,14,"CCL5",1.61,7.14,1.10584179992648e-13,12.9563069981065
"enriched in T cells (I)","myeloid, dendritic cell activation via NFkB (II)",0.013,1,61,13,62,14,"CCL5",1.61,7.14,1.10584179992648e-13,12.9563069981065
"enriched in T cells (I)","T cell signaling and costimulation",0.029,2,60,8,62,10,"IL7R, LCK",3.23,20,4.76677195385442e-09,8.32177562456796
"enriched in T cells (I)","T cell signaling and costimulation",0.029,2,60,8,62,10,"IL7R, LCK",3.23,20,4.76677195385442e-09,8.32177562456796
"enriched in T cells (I)","enriched in B cells (I)",0,0,62,53,62,53,"",0,0,4.59918473517333e-34,33.3373191457956
"enriched in T cells (I)","enriched in B cells (I)",0,0,62,53,62,53,"",0,0,4.59918473517333e-34,33.3373191457956
"enriched in T cells (I)","enriched in B cells (II)",0,0,62,43,62,43,"",0,0,1.75815832499582e-30,29.7549420185819
"enriched in T cells (I)","enriched in B cells (II)",0,0,62,43,62,43,"",0,0,1.75815832499582e-30,29.7549420185819
"enriched in T cells (I)","enriched in B cells (III)",0,0,62,37,62,37,"",0,0,4.6411926132764e-28,27.333370407632
"enriched in T cells (I)","enriched in B cells (III)",0,0,62,37,62,37,"",0,0,4.6411926132764e-28,27.333370407632
"enriched in T cells (I)","enriched in B cells (IV)",0,0,62,16,62,16,"",0,0,5.81440559401902e-17,16.2354946765387
"enriched in T cells (I)","enriched in B cells (IV)",0,0,62,16,62,16,"",0,0,5.81440559401902e-17,16.2354946765387
"enriched in T cells (I)","enriched in B cells (V)",0,0,62,11,62,11,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","enriched in B cells (V)",0,0,62,11,62,11,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","CD1 and other DC receptors",0,0,62,10,62,10,"",0,0,1.86493425424666e-12,11.7293364740543
"enriched in T cells (I)","CD1 and other DC receptors",0,0,62,10,62,10,"",0,0,1.86493425424666e-12,11.7293364740543
"enriched in T cells (I)","T cell activation (IV)",0.056,4,58,9,62,13,"XCL1, GATA3, LCK, CD3E",6.45,30.77,9.6006815408618e-09,8.01769793582197
"enriched in T cells (I)","T cell activation (IV)",0.056,4,58,9,62,13,"XCL1, GATA3, LCK, CD3E",6.45,30.77,9.6006815408618e-09,8.01769793582197
"enriched in T cells (I)","inflammasome receptors and signaling",0,0,62,12,62,12,"",0,0,4.55704038431243e-14,13.3413171226999
"enriched in T cells (I)","inflammasome receptors and signaling",0,0,62,12,62,12,"",0,0,4.55704038431243e-14,13.3413171226999
"enriched in T cells (I)","BCR signaling",0,0,62,12,62,12,"",0,0,4.55704038431243e-14,13.3413171226999
"enriched in T cells (I)","BCR signaling",0,0,62,12,62,12,"",0,0,4.55704038431243e-14,13.3413171226999
"enriched in T cells (I)","immuregulation - monocytes, T and B cells",0,0,62,13,62,13,"",0,0,7.89886999947488e-15,14.1024350337848
"enriched in T cells (I)","immuregulation - monocytes, T and B cells",0,0,62,13,62,13,"",0,0,7.89886999947488e-15,14.1024350337848
"enriched in T cells (I)","B cell development/activation",0,0,62,11,62,11,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","B cell development/activation",0,0,62,11,62,11,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","CCR1, 7 and cell signaling",0,0,62,10,62,10,"",0,0,1.86493425424666e-12,11.7293364740543
"enriched in T cells (I)","CCR1, 7 and cell signaling",0,0,62,10,62,10,"",0,0,1.86493425424666e-12,11.7293364740543
"enriched in T cells (I)","lymphocyte generic cluster",0.026,2,60,15,62,17,"CD2, CD28",3.23,11.76,3.85495090883465e-14,13.4139811481339
"enriched in T cells (I)","lymphocyte generic cluster",0.026,2,60,15,62,17,"CD2, CD28",3.23,11.76,3.85495090883465e-14,13.4139811481339
"enriched in T cells (I)","enriched in NK cells (II)",0.075,6,56,18,62,24,"KLRB1, CD7, NKG7, CD96, CD247, TARP",9.68,25,3.78915023752805e-13,12.4214581748686
"enriched in T cells (I)","enriched in NK cells (II)",0.075,6,56,18,62,24,"KLRB1, CD7, NKG7, CD96, CD247, TARP",9.68,25,3.78915023752805e-13,12.4214581748686
"enriched in T cells (I)","enriched in NK cells (KIR cluster)",0,0,62,13,62,13,"",0,0,7.89886999947488e-15,14.1024350337848
"enriched in T cells (I)","enriched in NK cells (KIR cluster)",0,0,62,13,62,13,"",0,0,7.89886999947488e-15,14.1024350337848
"enriched in T cells (I)","enriched in NK cells (receptor activation)",0.068,5,57,11,62,16,"ZAP70, PRKCQ, ITK, CD96, CD247",8.06,31.25,1.2274843979184e-09,8.91098401931987
"enriched in T cells (I)","enriched in NK cells (receptor activation)",0.068,5,57,11,62,16,"ZAP70, PRKCQ, ITK, CD96, CD247",8.06,31.25,1.2274843979184e-09,8.91098401931987
"enriched in T cells (I)","T & B cell development, activation",0.071,7,55,37,62,44,"SH2D1A, CD7, UBASH3A, TRAT1, MAL, CD3E, CD3G",11.29,15.91,1.77853137138157e-20,19.7499384699228
"enriched in T cells (I)","T & B cell development, activation",0.071,7,55,37,62,44,"SH2D1A, CD7, UBASH3A, TRAT1, MAL, CD3E, CD3G",11.29,15.91,1.77853137138157e-20,19.7499384699228
"enriched in T cells (I)","enriched in activated dendritic cells/monocytes",0,0,62,17,62,17,"",0,0,1.25120120377625e-17,16.9026728464508
"enriched in T cells (I)","enriched in activated dendritic cells/monocytes",0,0,62,17,62,17,"",0,0,1.25120120377625e-17,16.9026728464508
"enriched in T cells (I)","IL2, IL7, TCR network",0.088,6,56,6,62,12,"IL7R, TRBC1, PTPRCAP, TRAC, ITK, LCK",9.68,50,8.44195313027623e-06,5.07355706337788
"enriched in T cells (I)","IL2, IL7, TCR network",0.088,6,56,6,62,12,"IL7R, TRBC1, PTPRCAP, TRAC, ITK, LCK",9.68,50,8.44195313027623e-06,5.07355706337788
"enriched in T cells (I)","activated dendritic cells",0,0,62,12,62,12,"",0,0,4.55704038431243e-14,13.3413171226999
"enriched in T cells (I)","activated dendritic cells",0,0,62,12,62,12,"",0,0,4.55704038431243e-14,13.3413171226999
"enriched in T cells (I)","RIG-1 like receptor signaling",0,0,62,10,62,10,"",0,0,1.86493425424666e-12,11.7293364740543
"enriched in T cells (I)","RIG-1 like receptor signaling",0,0,62,10,62,10,"",0,0,1.86493425424666e-12,11.7293364740543
"enriched in T cells (I)","enriched in B cells (VI)",0,0,62,20,62,20,"",0,0,1.61062485580955e-19,18.793005602985
"enriched in T cells (I)","enriched in B cells (VI)",0,0,62,20,62,20,"",0,0,1.61062485580955e-19,18.793005602985
"enriched in T cells (I)","enriched in antigen presentation (I)",0,0,62,18,62,18,"",0,0,2.81520270849657e-18,17.5504903283395
"enriched in T cells (I)","enriched in antigen presentation (I)",0,0,62,18,62,18,"",0,0,2.81520270849657e-18,17.5504903283395
"enriched in T cells (I)","enriched in monocytes (III)",0,0,62,12,62,12,"",0,0,4.55704038431243e-14,13.3413171226999
"enriched in T cells (I)","enriched in monocytes (III)",0,0,62,12,62,12,"",0,0,4.55704038431243e-14,13.3413171226999
"enriched in T cells (I)","antiviral IFN signature",0,0,62,22,62,22,"",0,0,1.06728153095813e-20,19.9717210058669
"enriched in T cells (I)","antiviral IFN signature",0,0,62,22,62,22,"",0,0,1.06728153095813e-20,19.9717210058669
"enriched in T cells (I)","myeloid cell cytokines, metallopeptidases and laminins",0,0,62,11,62,11,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","myeloid cell cytokines, metallopeptidases and laminins",0,0,62,11,62,11,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","enriched in myeloid cells and monocytes",0,0,62,35,62,35,"",0,0,3.38054434939993e-27,26.4710133621762
"enriched in T cells (I)","enriched in myeloid cells and monocytes",0,0,62,35,62,35,"",0,0,3.38054434939993e-27,26.4710133621762
"enriched in T cells (I)","enriched in naive and memory B cells",0,0,62,10,62,10,"",0,0,1.86493425424666e-12,11.7293364740543
"enriched in T cells (I)","enriched in naive and memory B cells",0,0,62,10,62,10,"",0,0,1.86493425424666e-12,11.7293364740543
"enriched in T cells (I)","chemokines and inflammatory molecules in myeloid cells",0,0,62,19,62,19,"",0,0,6.60356190881908e-19,18.1802217462653
"enriched in T cells (I)","chemokines and inflammatory molecules in myeloid cells",0,0,62,19,62,19,"",0,0,6.60356190881908e-19,18.1802217462653
"enriched in T cells (I)","proinflammatory dendritic cell, myeloid cell response",0,0,62,13,62,13,"",0,0,7.89886999947488e-15,14.1024350337848
"enriched in T cells (I)","proinflammatory dendritic cell, myeloid cell response",0,0,62,13,62,13,"",0,0,7.89886999947488e-15,14.1024350337848
"enriched in T cells (I)","enriched in antigen presentation (II)",0.012,1,61,23,62,24,"GIMAP6",1.61,4.17,6.93105182457508e-20,19.159200853852
"enriched in T cells (I)","enriched in antigen presentation (II)",0.012,1,61,23,62,24,"GIMAP6",1.61,4.17,6.93105182457508e-20,19.159200853852
"enriched in T cells (I)","enriched in antigen presentation (III)",0,0,62,15,62,15,"",0,0,2.8345227270843e-16,15.5475200565041
"enriched in T cells (I)","enriched in antigen presentation (III)",0,0,62,15,62,15,"",0,0,2.8345227270843e-16,15.5475200565041
"enriched in T cells (I)","viral sensing & immunity; IRF2 targets network (I)",0,0,62,17,62,17,"",0,0,1.25120120377625e-17,16.9026728464508
"enriched in T cells (I)","viral sensing & immunity; IRF2 targets network (I)",0,0,62,17,62,17,"",0,0,1.25120120377625e-17,16.9026728464508
"enriched in T cells (I)","viral sensing & immunity; IRF2 targets network (II)",0,0,62,11,62,11,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","viral sensing & immunity; IRF2 targets network (II)",0,0,62,11,62,11,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","complement activation (I)",0,0,62,17,62,17,"",0,0,1.25120120377625e-17,16.9026728464508
"enriched in T cells (I)","complement activation (I)",0,0,62,17,62,17,"",0,0,1.25120120377625e-17,16.9026728464508
"enriched in T cells (I)","complement activation (II)",0,0,62,10,62,10,"",0,0,1.86493425424666e-12,11.7293364740543
"enriched in T cells (I)","complement activation (II)",0,0,62,10,62,10,"",0,0,1.86493425424666e-12,11.7293364740543
"enriched in T cells (I)","cytokines - recepters cluster",0.014,1,61,10,62,11,"IL7R",1.61,9.09,2.05142767967133e-11,10.6879437888961
"enriched in T cells (I)","cytokines - recepters cluster",0.014,1,61,10,62,11,"IL7R",1.61,9.09,2.05142767967133e-11,10.6879437888961
"enriched in T cells (I)","enriched in monocytes (IV)",0,0,62,57,62,57,"",0,0,2.28784904883786e-35,34.6405726334714
"enriched in T cells (I)","enriched in monocytes (IV)",0,0,62,57,62,57,"",0,0,2.28784904883786e-35,34.6405726334714
"enriched in T cells (I)","enriched in monocytes (surface)",0,0,62,17,62,17,"",0,0,1.25120120377625e-17,16.9026728464508
"enriched in T cells (I)","enriched in monocytes (surface)",0,0,62,17,62,17,"",0,0,1.25120120377625e-17,16.9026728464508
"enriched in T cells (I)","enriched in activated dendritic cells (I)",0,0,62,11,62,11,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","enriched in activated dendritic cells (I)",0,0,62,11,62,11,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","enriched in B cell differentiation",0.014,1,61,12,62,13,"BCL11B",1.61,7.69,5.92415249960617e-13,12.2273737703931
"enriched in T cells (I)","enriched in B cell differentiation",0.014,1,61,12,62,13,"BCL11B",1.61,7.69,5.92415249960617e-13,12.2273737703931
"enriched in T cells (I)","double positive thymocytes",0.056,4,58,9,62,13,"SH2D1A, BCL11B, UBASH3A, CD3E",6.45,30.77,9.6006815408618e-09,8.01769793582197
"enriched in T cells (I)","double positive thymocytes",0.056,4,58,9,62,13,"SH2D1A, BCL11B, UBASH3A, CD3E",6.45,30.77,9.6006815408618e-09,8.01769793582197
"enriched in T cells (I)","type I interferon response",0,0,62,12,62,12,"",0,0,4.55704038431243e-14,13.3413171226999
"enriched in T cells (I)","type I interferon response",0,0,62,12,62,12,"",0,0,4.55704038431243e-14,13.3413171226999
"enriched in T cells (I)","recruitment of neutrophils",0,0,62,11,62,11,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","recruitment of neutrophils",0,0,62,11,62,11,"",0,0,2.81017490365933e-13,12.5512666490166
"enriched in T cells (I)","MHC-TLR7-TLR8 cluster",0,0,62,17,62,17,"",0,0,1.25120120377625e-17,16.9026728464508
