Cond1,Cond2,jaccard_distance,Shared,NotShared_cond1,NotShared_cond2,Total_Genes_Cond1,Total_Genes_Cond2,Genes_Names,Percentage_Shared_Cond1,Percentage_Shared_Cond2,pvalue,-log(p)
FLUMIST (D3),HIV-1 GAG-POL NEF (D3),0.021,29,115,1212,144,1241,"4, DDX60, FGD2, GPBAR1, GRN, H1, IFI16, MS4A4A, MX1, MX2, MYOF, OAS1, OAS2, OAS3, PARP12, PLSCR1, SAMD9L, SCARB2, SIDT2, SP110, STAT1, TCF7L2, TNFSF10, TNFSF13B, TOR1B, TRIM22, TRIM5, WSB1, XAF1",20.14,2.34,5.611034371038206e-140,139.25095707096744
FLUMIST (D3),HPV-VLP (M2),0.028,50,560,1191,610,1241,"ALDH3A2, CAMKK2, CD14, DNASE2, FOXO3, FUCA1, GAS7, GRN, HPSE, LRPAP1, MS4A4A, NAP1L3, OCA2, PECAM1, PYCARD, RXRA, SORL1, TBXAS1, TPST2, TSPAN4, ZNF395, AFF4, AP1G1, BCL7B, BHLHE40, CASP1, CDK7, CTSC, DUSP4, EBNA1BP2, EML4, GMNN, HLA, IDH3A, JAG1, MARCHF6, NDUFV2, NMD3, PAICS, PCK2, PIK3C3, PSMB2, PSMB9, RAB8B, RAPGEF2, SLC2A6, TNFSF10, TPI1, VRK2, XCL1",8.2,4.03,0,Inf
FLUMIST (D3),INFLUENZA (D1),0.002,3,33,1238,36,1241,"GEMIN7, IGKV1, SLX1B",8.33,0.24,3.18664219528317e-62,61.496666697535915
FLUMIST (D3),PANDEMRIX (D1),0.006,8,14,1233,22,1241,"CD86, HLA, DRB1, IRF7, MYD88, STAT1, TLR7, TLR8",36.36,0.64,1.2469186145432545e-27,26.90416189167641
FLUMIST (D3),FLUARIX FLUVIRIN (D3),0.152,304,753,937,1057,1241,"AAK1, AFF4, AKAP8, AP1G1, AP3M2, ARID3B, BMAL1, ATG16L1, ATL2, ATP2B1, ATXN7, BBX, BCLAF1, BHLHE40, BRD7, BTG3, RGCC, HMCES, CCDC186, CEP95, CCNL1, CDC42, CDK11A, CDK12, CDR2, CHD2, CHD7, CLDND1, CLK1, CLK4, CWC25, CYLD, DCP1A, DDX24, DIP2B, DNAJB1, EBLN2, EIF2AK3, FASTKD2, FBXO3, LINC, PINT, GATA3, GGNBP2, GOLGA4, GPRASP1, H2AZ2, HABP4, HBP1, HERC3, HNRNPD, HNRNPH3, IFRD1, IGF1R, IVNS1ABP, JAK1, JMJD1C, JMY, JOSD1, KDM3A, KRAS, LRP10, LUC7L2, MAFF, MARCHF6, MED23, MGAT5, OGA, MSI2, MYLIP, NDUFAF5, NOP58, NUP153, NXT1, OSBP, PDCD4, PDE4D, PDZD8, PER1, PHF1, PHF10, PHF3, PIGA, PLK3, PNISR, POLR3E, PPIL4, PPM1A, PPM1B, PPP1R16B, PPP2CA, PPP2R5C, PRDM2, PTBP2, PTS, PURB, RAB11FIP2, RANBP2, RAPGEF2, RBBP6, RBM33, RBM39, RBM8A, RELL1, RGPD5, RGPD6, RGPD8, RHOH, RICTOR, RNF10, RNF103, RORA, RYK, SAR1A, SERINC1, SFPQ, SREK1, SLC25A28, SLC25A36, SMC4, SON, SORL1, SPOCK2, SPTAN1, STAM, STK35, SUPV3L1, SYNCRIP, SYTL3, TMEM41B, TNFAIP3, TRAPPC10, TSPYL2, UBAP2L, UBE2B, USP16, USP36, VEGFA, WDR26, WDR33, WTAP, YTHDC1, ZBTB11, ZC3H12A, ZDBF2, ZEB1, ZFYVE27, ZNF274, ZNF430, ZNF746, ZRANB1, ADAP2, AGPS, AIF1, AK2, ALDH3A2, ALDH9A1, AP1S2, AP2S1, ARRB1, ARSD, ASH2L, ASXL2, ATP6V1B2, ATP6V1C1, B3GALT6, BANF1, BLVRA, SPTSSA, HYPK, GATD3, KIAA0930, TRIQK, CASP1, CBL, COA3, CD36, CD86, CHMP4A, CLCN3, CLN5, CLTA, COMMD8, CORO1C, CREBL2, CSTB, CTBP2, CTNND1, CTSC, CYFIP1, DAPK1, DICER1, DNAJB6, DPP8, DRG1, DYNC1I2, DYNLL1, ECHDC1, EPB41L3, EXOSC1, RMDN1, FBP1, FCER1G, FGD4, FKBP15, FUCA1, GALC, SLX1B, GLRX, GNS, GPBAR1, GRSF1, PUDP, HMGN4, HTATIP2, HVCN1, IFI16, IL10RB, IL17RA, ILK, KCNE3, LAIR1, LSM10, LTA4H, MAPK1, MARCHF1, MAT2B, MED13, MESD, METTL7A, MGST3, MKKS, MLX, MRM2, MRPL20, MRPL51, MRPS11, MRPS18C, MS4A4A, MS4A6A, MYCBP, NAAA, NAGA, NDUFB3, NDUFB5, NSL1, NUDT22, OGFOD1, ORMDL2, OCA2, PCMT1, PDHB, PDLIM5, PECAM1, PGLS, PGM2, PIK3AP1, PLAC8, PMVK, PPA2, PPID, PPP1R7, PRAM1, PLPBP, PSMB2, QKI, RAB10, RAB27A, RAB8A, RASSF4, RDH11, REEP5, RNF20, RNF5, SDHC, SEC22B, SEC23IP, SERF2, SLC7A7, SLX1A, SNX27, SPTLC2, STX7, SUCLG1, SYK, TBXAS1, TCF7L2, TIMM8B, TINF2, TLR8, TMBIM4, TMED9, TMEM126B, TMEM19, TMPO, TMX1, TOR1A, TPI1, TPST2, TRAPPC3, TRIM69, UBE2L3, VPS41, VRK2",28.76,24.5,4.2332820220460406e-299,298.37332279778195
FLUMIST (D3),INFLUENZA (D3),0.004,5,38,1236,43,1241,"IGKV1, 16, PER1, MEF2C, 2",11.63,0.4,7.620117600537165e-68,67.11803832618399
FLUMIST (D3),FLUARIX FLUVIRIN (D7),0.067,131,726,1110,857,1241,"ABHD13, ARIH2, ARL4C, ARMC8, ATXN7, TIGAR, CDK17, CHD1, CHORDC1, CLK4, CREBRF, CRY1, CYLD, DICER1, ELK4, ENC1, ESCO1, FBXL3, FGFR1, FKBP15, FOSL2, GABARAPL1, HLA, HNRNPC, HSPA14, IFNGR1, IRF2BP2, IVNS1ABP, JARID2, JMJD1C, JUND, KBTBD2, LATS2, LCOR, LRRFIP1, MAFF, MCM9, MED21, METRNL, MSL2, NUB1, TENT4B, PDE4D, PDP1, PDZD8, PHACTR1, PMAIP1, PPM1A, PPM1D, PTP4A1, QKI, RAB18, RAB8B, RBBP6, RBM33, RBM38, RICTOR, RNF19A, SNX13, THBS1, TSC22D2, USP42, VEGFA, WASL, WDR48, WTAP, YES1, ZFAND5, ZFC3H1, ZNF644, AK2, ATIC, AURKAIP1, BLNK, CD59, CDK13, COA4, CLN5, CLPTM1, DDOST, EAF2, EBNA1BP2, ECHDC1, EMSY, PCED1B, PSME3IP1, FKBP11, GATAD1, GEMIN7, GPAA1, GTF2H2, HEXA, HFE, HIPK2, H1, HM13, IDH2, IGHG1, IGHM, 16, LARP4B, LDAH, MANF, MED16, MEGF6, METTL8, MRPL24, MRPS16, NAIP, NDUFAF3, NIPAL3, NUDT5, OCIAD1, OGFOD1, PAICS, PDIA6, PIGP, PIK3C2A, PRDX4, PLPBP, QSOX1, RAB3GAP1, SHMT2, SMC4, SSR1, TMBIM4, TMED9, TMEM19, UCP2, ZFX, ZNHIT1",15.29,10.56,0,Inf
FLUMIST (D3),INFLUENZA (D7),0.004,5,75,1236,80,1241,"IGKV1, GTF2H2C, IGHG1, MEF2C, SLX1A",6.25,0.4,5.8199972237984205e-117,116.23507722251323
FLUMIST (D3),PANDEMRIX (D7),0.007,9,24,1232,33,1241,"IFI30, IFI35, IFNGR1, MX1, MX2, OAS1, OAS2, OAS3, TRIM22",27.27,0.73,1.057054716851745e-43,42.97590253150834
FLUMIST (D3),INACTIVATED INFLUENZA (D0),0.001,1,4,1240,5,1241,REEP5,20,0.08,5.018787293473769e-11,10.299401210221141
FLUMIST (D3),FLUMIST (D7),0.094,312,929,2075,1241,2387,"ABCA1, ABHD13, ABHD5, AHCTF1, AKAP8, AP1G1, AP3M2, ARID4A, ARIH2, ARMC8, ARPP19, ATAD2, ATP11B, ATXN7, B3GNT2, BAZ2A, BBX, BCLAF1, BRWD1, BTG3, HAPSTR1, CBX4, CDC42, CDK17, CHD2, CHD7, CNOT6L, CREBRF, CSNK1A1, CUL4A, DCP1A, DDX20, DERL1, ESS2, DICER1, DIS3, DNAJB1, DOCK4, ELL2, EML4, EMSY, ENC1, RAMAC, FAM169A, FBXO21, FOSL2, FOXO3, GABARAPL1, GGNBP2, GIGYF2, GNA13, GOLGA4, H2AZ2, HBP1, HEXA, HIC2, H1, HMGXB4, HNRNPH3, HNRNPL, HSPA14, HSPA9, IDS, IFNGR1, IFRD1, ISCA1, IVNS1ABP, JARID2, JMJD1C, JMY, JUND, KBTBD2, KDM5B, KDM6B, KIF1B, KLF3, KPNA4, KRAS, LCOR, LEPROTL1, LITAF, LUC7L2, MAP1LC3B, MAP3K2, MAP4K4, MAPKAPK2, MBNL2, MCPH1, MED21, MED23, METAP2, MIER1, MIER3, MME, MRPS22, MTERF4, MYLIP, NCOA1, NDFIP1, NDUFAF5, NET1, NFKBID, NR1D2, NRBF2, NUP153, PAIP1, PCIF1, PDCD4, PDE12, PDE4D, PDZD8, PER1, PHACTR1, PHF1, PHF20L1, PIGB, PIK3R1, PKN2, PLCL1, PMAIP1, PNO1, PNPLA8, PPM1A, PPM1B, PPP1R3B, PPP4R3A, PRDM2, PSPC1, PTP4A1, RAB18, RAB8B, RAPGEF2, RBBP6, RBM33, RMND5A, RNF103, RNMT, RORA, RPS6KB1, RTN4, SAR1A, SFXN1, SIK3, SLC12A6, SLC25A28, SLC25A36, SLC25A37, PRELID3B, SON, STK35, SYS1, SYTL3, TCP11L2, TFAM, TFG, TGS1, THBS1, TIMM23, TMCC3, TMF1, TMPO, TRIM23, TWF1, UBE2B, UBXN6, BLTP3B, USP36, USP42, WBP11, WDR33, WDR48, WTAP, YTHDC1, ZEB1, ZFC3H1, ZFP36L1, ZFX, ZNF24, ZNF395, ZNF644, ZRANB1, ABCF2, ADAP2, AGPAT3, PHYKPL, AIMP2, AK2, ALDH3A2, AP1S2, APLP2, APPL1, ARSD, ASRGL1, ASXL2, ATP6V1C1, ARMH3, AKIP1, SPTSSA, GATD3, KIAA0930, TRIQK, CASP1, CCDC50, CD84, CES2, CHMP4A, CLCN3, CLTA, COMT, CREBL2, CROCCP2, CSNK2A1, CTBP2, CTNNA1, CTSB, CTSC, CYP4V2, DCAF7, ECHDC1, EHBP1L1, EXOC4, PSME3IP1, PIEZO1, FGD2, FGD4, FKBP15, FKBP5, GATAD1, GEMIN7, GRSF1, HCG18, HM13, HNRNPA0, IFI16, IKZF1, IL17RA, INTS7, IRF5, ITPRIPL2, KCNE3, KCTD12, KLHL6, LAIR1, LARP4B, LARS1, LDAH, LILRB1, MAPK1, MARCHF1, METTL8, MKKS, MLX, MPEG1, MS4A6A, NAAA, NADK, NAIP, NOTCH2, NUB1, OGFOD1, PCMT1, PCMTD1, PDHB, PDIA6, PIK3C3, POLK, PPID, PLPBP, QKI, RAB10, RAB27A, RAB3GAP1, RAP1GDS1, RASSF4, RBBP4, RBM8A, RDH11, REEP5, RTN1, SAMD9L, SAMHD1, SCARB2, SCPEP1, SDHC, SEC23IP, SERBP1, SERPINB1, SHMT2, SMARCA4, SNTB2, SNX1, SNX27, SPTLC2, SRGAP2C, SSR1, STX7, SULT1A1, SYNCRIP, TCF7L2, TM9SF4, TMEM63A, TMEM80, TNFSF12, TNFSF13, TRAPPC3, UBE2L3, USP19, USP34, WSB1, XIAP, XRCC5, ZNF106",25.14,13.07,0,Inf
FLUMIST (D3),MENACTRA (D3),0.003,4,1237,42,1241,46,"SFN, AIF1, CARD9, TBC1D8",0.32,8.7,1.2867107197758655e-74,73.89051908085511
FLUMIST (D3),MENACTRA (D7),0.002,2,1239,12,1241,14,"IGHG1, PDIA6",0.16,14.29,3.06839776716033e-27,26.513088341957292
FLUMIST (D3),WETVAX (D2-4),0.006,8,1233,93,1241,101,"HMCES, CEBPB, CSTB, DRG1, FGL2, MX1, SLC12A7, STAT1",0.64,7.92,1.430228772315406e-134,133.84459448938276
FLUMIST (D3),WETVAX (D5-7),0.053,87,1154,387,1241,474,"ARL4C, CEBPB, FOXO1, FUBP1, GATA3, ITM2A, KAT6A, PDP1, PPP6C, PRKCH, RHOH, RPS27, SORL1, SPOCK2, TAF9B, ZNF211, ADAP2, AIF1, ALDH1A1, AP1S2, APOL3, ARRB1, ATP6V1B2, BLVRA, RTCB, KIAA0930, CASP1, CAST, CD36, CPVL, CTNNA1, CTSB, CTSS, CYBB, CYFIP1, DPYD, DTX3L, EMILIN2, EPB41L3, PCED1B, FCN1, FGL2, FKBP15, GCNT2, GLRX, GRN, GSTO1, HCK, HLA, DRB1, IFI30, IFI35, IGHG1, IRF7, JAK2, LILRB1, LMO2, MARCO, MS4A6A, MX1, MX2, MYD88, OAS1, OAS2, PDXK, PEA15, PLSCR1, PLXNB2, PSMB10, PSMB2, PSMB9, SCARB2, SP110, SPTLC2, STAT1, STAT2, TCF3, TCF7L2, TLR8, TNFSF10, TNFSF13, TRIM22, TRIM34, TSPAN4, VRK2, XAF1, XIAP",7.01,18.35,4.8644220250798685e-290,289.31296875379854
FLUMIST (D3),WETVAX (D50-60),0.047,70,1171,242,1241,312,"ADNP2, BTG3, HMCES, CASP3, CCNL1, CDC73, CHD1, CLK1, CSNK1A1, FNBP4, GALNT3, HBP1, HEXA, IDS, IFNGR1, JARID2, KDM6A, LITAF, NDUFV2, OSGIN2, PER1, PIK3R1, POLR3E, PPM1A, PPM1B, PRKCH, PTBP2, PTP4A1, RASA2, RBBP6, RGPD5, RNF103, SAR1A, SC5D, SERINC1, TNFAIP3, TRIM23, WDR26, YES1, ZFP91, ZNF451, APOL3, ARRB1, ASH2L, ATP6V1B2, ATP6V1C1, RTCB, KIAA0930, CEBPA, COMT, CSNK2A1, DYNLL1, ECHS1, FBP1, FGL2, FGR, FKBP15, HCK, KCNE3, LAIR1, OAS1, PPP1R11, PRPF6, RAB8A, SH2D3C, TICAM2, TLR8, TM9SF1, TNFSF10, TNFSF13",5.64,22.44,7.469159478321645e-215,214.12672826759092
FLUMIST (D3),MVA85A (D2),0.012,15,1226,51,1241,66,"BST2, CARD16, CASP1, DNASE2, FCGR1BP, IFI35, MARCO, MX1, PSMB9, PYCARD, STAT1, TICAM2, TLR8, TNFSF10, XAF1",1.21,22.73,2.394760758242781e-78,77.6207378670364
FLUMIST (D3),ZOSTAVAX (D1),0.001,1,1240,13,1241,14,FAF2,0.08,7.14,4.893776343158342e-30,29.310355882788016
FLUMIST (D3),ZOSTAVAX (D3),0.002,2,1239,5,1241,7,"PDP1, MX1",0.16,28.57,8.458630269899684e-13,12.072699957810368
FLUMIST (D3),YF VAX (ANY),0.001,1,1240,28,1241,29,VAV1,0.08,3.45,1.5132909624036956e-56,55.82007756158847
FLUMIST (D3),YF17D (D3),0.014,18,1223,28,1241,46,"RASA2, DDX60, DDX60L, IRF7, MX1, MX2, MYOF, OAS1, OAS2, OAS3, PARP12, PLSCR1, SAMD9L, STAT1, TLR7, TRIM22, TRIM5, XAF1",1.45,39.13,1.4709987061721825e-45,44.83238770925923
FLUMIST (D3),YF VAX (D4-7),0.042,75,1166,531,1241,606,"ARL4C, BCR, CDK12, CEBPB, CISD2, DDA1, DNAJA1, DNAJC2, EIF4E, FOXN3, FOXO3, GNAS, H2AZ2, HNRNPC, JUND, NCOA1, NRBF2, PTP4A1, RBM38, RMND5A, SESN2, SF3B1, ZNF24, BLVRA, AKIP1, HYPK, CYBC1, GATD3, CD86, CEBPA, CHMP5, CHST15, COX5A, CTBP2, EBNA1BP2, ENO1, CIAO2A, FGR, GLRX, IFI30, 4, LARP1, LMO2, LSM6, LTA4H, MPEG1, MX1, MX2, NOTCH2, OAS1, OAS2, OAS3, PARP12, PECAM1, PLAC8, PLSCR1, PRPF6, PSMB9, SAMD9L, SCAMP2, SIDT2, SP110, SSR1, STX4, TCF3, TMEM63A, TNFSF10, TNFSF13B, TRIM22, TRMT112, TSPAN4, VAV1, VRK2, XAF1, ZC3H4",6.04,12.38,0,Inf
FLUMIST (D3),STAMARIL (D10),0.039,58,1183,246,1241,304,"ABCA1, ABHD5, ARAP3, FAM210B, FOXO1, H1, 2, RPS6KA5, SORL1, TMX4, TP53INP2, TXNDC11, ADAP2, APOL3, BLVRA, BST2, CASP1, CHMP5, CYBB, DDX60, EPB41L3, GPBAR1, HLA, IDH2, IFI16, IFI30, IFI35, IRF7, LMO2, MX1, MYOF, NAGA, NAGK, NUB1, OAS1, OAS2, OAS3, PARP12, PARP14, PCK2, PLAC8, PLSCR1, RAB8A, RNF135, SAMD9L, SCARB2, SERF2, SLC27A3, SP110, STAT1, STAT2, SUSD1, TLR7, TNFSF10, TOR1B, TRIM22, TRIM5, XAF1",4.67,19.08,9.529487266359816e-226,225.02093046592842
FLUMIST (D3),STAMARIL (D14),0.006,8,1233,62,1241,70,"CDK12, FKBP11, TXNDC11, RTCB, IDH2, LMO2, MANF, PRDX4",0.64,11.43,9.699841264629338e-98,97.01323537279146
FLUMIST (D3),STAMARIL (D28),0.006,8,1233,32,1241,40,"ITM2A, FCER1G, HK3, MX1, MYD88, NAGA, PRAM1, RNF135",0.64,20,1.3250838975324972e-56,55.87775662355215
FLUMIST (D3),STAMARIL (D3),0.05,74,1167,251,1241,325,"ABCA1, ABHD5, ARAP3, HYCC2, ATOSA, FOXO1, H1, 2, RPS6KA5, SORL1, TMX4, TP53INP2, ADAP2, BLVRA, BST2, SMCO4, CASP1, CD86, ADA2, CNDP2, CST3, CYBB, DDX60, EPB41L3, FCER1G, FCN1, GPBAR1, GRN, HK3, HLA, IDH2, IFI16, IFI30, IFI35, IRF7, LILRB1, LMO2, MARCO, MX1, MX2, MYD88, MYOF, NAGA, NAGK, NUB1, OAS1, OAS2, OAS3, PARP12, PARP14, PCK2, PLAC8, PLSCR1, PRAM1, RAB8A, RNF135, RNH1, SAMD9L, SCARB2, SIDT2, SLC27A3, SLC2A6, SP110, STAT1, STAT2, SUSD1, TLR7, TNFSF10, TNFSF13B, TNS3, TOR1B, TRIM22, TRIM5, XAF1",5.96,22.77,2.6766788919124157e-218,217.57240372587512
FLUMIST (D3),STAMARIL (D60),0.019,25,1216,59,1241,84,"UBXN6, ADAP2, APOL3, BLVRA, SMCO4, RTCB, CD86, ADA2, CNDP2, CYBB, EMILIN2, EPB41L3, FCN1, IFI30, KYNU, MYOF, NAGA, NAGK, NUB1, SCARB2, SERF2, STAT2, SUSD1, TLR7, TNS3",2.01,29.76,1.539753162770581e-82,81.81254889516276
FLUMIST (D3),STAMARIL (D7),0.056,91,1150,393,1241,484,"ABCA1, ABHD5, ARAP3, RGCC, FAM210B, CYP4F3, HYCC2, ATOSA, FOXO1, H1, 2, ITM2A, MME, PATL1, RPS6KA5, SLC25A37, SORL1, TMX4, TP53INP2, TXNDC11, ADAP2, APOL3, BLVRA, BST2, SMCO4, RTCB, CD36, CD86, ADA2, CHMP5, CNDP2, CST3, CYBB, DDX60, EMILIN2, EPB41L3, FCER1G, FCN1, GPBAR1, GRN, HK3, HLA, IDH2, IFI16, IFI30, IFI35, IRF7, KYNU, LILRB1, LMO2, MARCO, MX1, MX2, MYD88, MYOF, NAGA, NAGK, NUB1, OAS1, OAS2, OAS3, PARP12, PARP14, PCK2, PIK3AP1, PLAC8, PLSCR1, PRAM1, RAB8A, RNF135, RNH1, SAMD9L, SCARB2, SERF2, SIDT2, SLC27A3, SLC2A6, SP110, SQOR, STAT1, STAT2, SUSD1, TLR7, TNFSF10, TNFSF13B, TNS3, TOR1B, TRIM22, TRIM5, UNC93B1, XAF1",7.33,18.8,2.5832225332261446e-290,289.5878381796613
FLUMIST (D3),"BBIBP (V3, D14)",0,0,1241,44,1241,44,,0,0,9.041774341382871e-83,82.0437463360006
FLUMIST (D3),"BBIBP (V3, D28)",0,0,1241,16,1241,16,,0,0,5.927706825475801e-37,36.22711328398059
FLUMIST (D3),"BNT (V1, D6)",0,0,1241,3,1241,3,,0,0,3.1241950901874493e-9,8.505261854453362
FLUMIST (D3),"BNT (V2, D1)",0.02,35,1206,504,1241,539,"DOCK4, FBXO16, BST2, SMCO4, CARD16, CYBB, DDX60, DDX60L, DTX3L, EPB41L3, FCGR1BP, IFI16, IFI35, IRF7, MARCO, MLKL, MX1, MYOF, NUB1, OAS1, OAS2, OAS3, PARP12, PARP14, PLSCR1, SAMD9L, STAT1, STAT2, TLR7, TNFSF10, TNFSF13B, TRIM22, TRIM5, TRIM6, XAF1",2.82,6.49,0,Inf
FLUMIST (D3),"BNT (V3, D1)",0.02,34,1207,483,1241,517,"DOCK4, MAFF, SMCO4, CYBB, DDX60, DDX60L, DTX3L, FCGR1BP, IFI16, IFI30, IFI35, IRF7, MARCO, MX1, MYOF, NUB1, OAS1, OAS2, OAS3, PARP12, PARP14, PIK3AP1, PLSCR1, PSMB9, SAMD9L, STAT1, STAT2, TLR7, TNFSF10, TNFSF13B, TRIM22, TRIM5, TRIM6, XAF1",2.74,6.58,0,Inf
FLUMIST (D3),BNT-I (D1),0.021,48,1193,1053,1241,1101,"ABHD5, FAM209A, FAM209B, CBX4, CCNL1, CYP4F3, DDIT4, FOSL2, FOXO3, GABARAPL1, GCNT7, GJB6, IFRD1, JAG1, LONRF3, MAFF, MAPKAPK2, MIDN, MLF2, MYLIP, NFKBID, PDZD8, PER1, PHACTR1, PHF1, PLK3, PTS, QSOX1, RAPGEF2, RNF103, RRP12, S1PR1, SESN2, SFN, THBS1, TNFAIP3, TP53INP2, ZC3H12A, CD14, FGD4, IKZF3, KYNU, MEGF9, PLBD1, PREPL, SULT1A1, TKT, TSPAN4",3.87,4.36,0,Inf
FLUMIST (D3),"BNT-I (D10, mild)",0.048,263,978,4185,1241,4448,"ABCA1, ABHD5, AP3M2, ARL4C, ARMCX5, B3GNT2, BACH2, BCR, BRD1, C12orf29, EMC7, FAM209A, FAM209B, CAMK4, CAND1, CCDC66, CCNL1, CD28, CD59, CDK7, CDR2, CEBPB, CHIC2, CIR1, CNOT6L, CREBRF, CRY1, DHRS13, ELK4, FAM169A, FASTKD2, FBXO21, FNBP4, GATA3, GPR132, GPRASP1, GPRIN3, GRPEL2, HABP4, HOOK1, IFRD1, ITM2A, JAG1, JMY, KPNA5, PPFIBP1, LEPROTL1, LRPAP1, LRRC8C, MAF, MAP1LC3B, MCTP2, METTL16, MGAT5, MIER1, MIS12, MSI2, MTERF4, MYLIP, NAP1L3, NOP58, NSMAF, NUP160, PATL1, PELI2, PGS1, PHC1, PHF10, PIK3R1, PLCXD2, POLB, POLR3E, PPP1R16B, PPP2CA, PPP3R1, PPP4R1, PPP4R2, PRKCH, PTP4A1, QSOX1, RAB30, RAF1, RALGAPA2, RC3H1, RELB, RHBDD2, RHOH, RNF10, RNF125, RNF19B, RORA, RPS27, RTN4, RUNX3, S1PR1, SC5D, SFN, SFXN1, SLAIN1, SLC25A37, SLC35D1, SLC9A8, SMAD7, SNX9, SPOCK2, SPTAN1, STAMBPL1, SUMO1, TFDP2, THBS1, TRIM59, TTC39B, UBE2B, USP36, YES1, ZDBF2, ZFP1, ZNF184, ZNF395, ZNF507, ZNF567, ZNF644, ZNF708, AAK1, ADAP2, AGTRAP, ALDH2, AMN1, AP2S1, APLP2, ATIC, ATP6V1C1, AURKAIP1, BLNK, BLVRA, SMCO4, SPTSSA, HYPK, SMIM14, CARD16, CASP1, CCDC50, CD84, CEBPA, CHMP5, CLEC4A, CMTM7, COMMD8, COX5A, CPVL, CROCC, CST3, CSTB, CTSB, CYFIP1, DCTN2, DDX60, DDX60L, DNASE2, DPH3, DTX3L, EAF2, EMILIN2, EPB41L3, ETFA, PCED1B, PIEZO1, FCER1G, FGD4, FGR, GAS7, GCNT2, GEMIN7, GLRX, GSTO1, HCG18, HCK, HEBP1, HFE, HHEX, HK3, HMGN4, HTATIP2, ICE2, IFI16, IFI30, IFI35, IKZF3, IL10RB, IL17RA, JAK2, KLHL36, KYNU, LDAH, LEPROT, LMO2, LSM10, LTA4H, METTL8, MLKL, MRPL16, MRPS18C, MS4A4A, MS4A6A, MX1, MX2, MYD88, NAIP, NDUFB3, NIPAL3, OAS1, OAS2, OAS3, OSCAR, PANK2, PARP1, PARP12, PARP14, PCMT1, PGD, PIK3AP1, PLBD1, PLSCR1, PRELID1, PREPL, PSMB9, PTGER2, PYCARD, RGS19, RNF135, SART3, SAT2, SCPEP1, SDR39U1, SERPINB1, SHTN1, SLC22A18, SLC24A1, SLC25A24, SLC27A3, SNX27, SP110, STAT2, TBC1D8, TCF7L2, TIMM8B, TMBIM4, TMED9, TMEM63A, TNFSF13B, TOR1A, TOR1B, TPI1, TRAPPC3, TREX1, TRIM22, TRIM6, TRIM69, UNC93B1, WSB1, XAF1, YWHAE, YY1AP1",21.19,5.91,0,Inf
FLUMIST (D3),"BNT-I (D10, severe)",0.04,228,1013,4407,1241,4635,"ABCA1, ABHD5, ANKDD1A, ANKRD33B, AP3M2, ARL4C, BACH2, EMC7, FAM209A, FAM209B, CAMK4, CASS4, CCDC66, CCNL1, CD28, CD59, CDR2, CEBPB, CHD7, CHIC2, CIR1, CREBRF, CRY1, DDIT4, DHRS13, DOCK4, ELK4, ELL2, FAM169A, FOXO3, GABARAPL1, GATA3, GJB6, GMNN, GNA13, GPR132, GPRASP1, GPRIN3, HABP4, HIC1, HOOK1, IFRD1, ITM2A, JAG1, JMY, KIF1B, KPNA5, PPFIBP1, LRPAP1, LRRC8C, MAF, MAP1LC3B, MCTP2, METTL16, MIER1, CENPU, MSI2, MTERF4, MTFP1, MYLIP, NR1D2, NRBF2, PATL1, PER1, PGS1, PHACTR1, PHC1, PHF10, PIK3R1, PLCXD2, POLB, POLR3E, PPP1R16B, PPP4R1, PPP4R2, PRKCH, PTBP2, PTP4A1, QSOX1, RAF1, RALGAPA2, RC3H1, RELL1, RHBDD2, RNF10, RNF125, RORA, RSBN1, RTN4, RUNX3, S1PR1, SC5D, SESN2, SFN, SLAIN1, SLC25A37, SLC35D1, SLC9A8, SMAD7, SNX9, SPOCK2, SPTAN1, STXBP5, TFDP2, THBS1, TMCC3, TTC39B, UBE2B, USP36, VEGFA, YES1, ZDBF2, ZFP1, ZNF184, ZNF395, ZNF567, ZNF708, AAK1, AGTRAP, ALDH1A1, AMN1, ARPC5, ATP6V1C1, SMCO4, SMIM14, TRIQK, CAMKK2, CARD16, CASP1, CD84, CHMP5, CHST15, CLEC4A, COX5A, CROCC, CSTB, DCTN2, DDX60, DDX60L, DNLZ, DPH3, DTX3L, EAF2, ESRP2, PCED1B, PIEZO1, FCER1G, FGD4, FGR, FKBP5, GAS7, GCNT2, GEMIN7, GLRX, GSTO1, HCG18, HFE, HHEX, HK3, HMGN4, HTATIP2, IFI16, IFI30, IFI35, IKZF3, IL10RB, IL17RA, IRF7, ITPRIPL2, JAK2, LMO2, MEGF9, METTL8, MFSD1, MLKL, MS4A4A, MX1, MX2, MYD88, NADK, NAIP, NDUFB3, NDUFS7, NIPAL3, OAS1, OAS2, OAS3, OSCAR, PARP12, PARP14, PCMT1, PGD, PIK3AP1, PLBD1, PLSCR1, PRDX4, PREPL, PRR5L, PSMB9, PYCARD, RGS19, RNF135, RRP7A, RTN1, SAMD9L, SDR39U1, SERPINB1, SLC22A18, SNX27, SP110, SPTLC2, STAT1, STAT2, SULT1A1, TBC1D8, TIMM8B, TMBIM4, TNFSF10, TNFSF13B, TOR1A, TOR1B, TRAPPC3, TRIM22, TRIM6, TRIM69, WSB1, XAF1, ZFAND5",18.37,4.92,0,Inf
